metric,condition,reference,field_a,field_b,reference_class,changed_class,affected_model_direction_flips,original_contradiction_supported_in_reference,same_original_witness_pair_retained
pr,title,half,18,19,contradiction,contradiction,0,False,False
pr,title,half,18,20,contradiction,contradiction,0,True,True
pr,title,half,18,21,unanimous,unanimous,0,False,False
pr,title,half,18,22,contradiction,contradiction,3,True,True
pr,title,half,18,23,contradiction,contradiction,0,True,True
pr,title,half,18,24,contradiction,contradiction,3,True,True
pr,title,half,18,25,contradiction,contradiction,1,True,True
pr,title,half,18,26,unanimous,unanimous,0,False,False
pr,title,half,18,27,contradiction,contradiction,1,True,True
pr,title,half,18,28,contradiction,contradiction,2,True,True
pr,title,half,18,29,unanimous,contradiction,2,False,False
pr,title,half,18,30,contradiction,contradiction,0,True,True
pr,title,half,18,31,unanimous,contradiction,1,False,False
pr,title,half,18,32,contradiction,contradiction,2,True,True
pr,title,half,18,33,contradiction,contradiction,1,True,True
pr,title,half,18,34,contradiction,contradiction,2,True,True
pr,title,half,18,35,contradiction,contradiction,0,False,False
pr,title,half,18,36,contradiction,contradiction,2,True,True
pr,title,half,19,20,contradiction,unanimous,1,False,False
pr,title,half,19,21,unanimous,unanimous,0,False,False
pr,title,half,19,22,unanimous,contradiction,1,False,False
pr,title,half,19,23,unanimous,unanimous,0,False,False
pr,title,half,19,24,contradiction,contradiction,0,True,True
pr,title,half,19,25,contradiction,contradiction,1,False,False
pr,title,half,19,26,contradiction,contradiction,2,True,True
pr,title,half,19,27,contradiction,contradiction,1,True,True
pr,title,half,19,28,contradiction,contradiction,1,True,True
pr,title,half,19,29,contradiction,contradiction,1,True,True
pr,title,half,19,30,contradiction,contradiction,2,True,True
pr,title,half,19,31,contradiction,contradiction,3,True,True
pr,title,half,19,32,contradiction,contradiction,2,True,False
pr,title,half,19,33,contradiction,contradiction,0,True,True
pr,title,half,19,34,contradiction,contradiction,1,True,True
pr,title,half,19,35,contradiction,contradiction,1,True,True
pr,title,half,19,36,contradiction,unanimous,1,True,False
pr,title,half,20,21,unanimous,unanimous,0,False,False
pr,title,half,20,22,contradiction,contradiction,1,True,True
pr,title,half,20,23,contradiction,contradiction,2,True,True
pr,title,half,20,24,contradiction,contradiction,1,True,True
pr,title,half,20,25,contradiction,contradiction,3,True,True
pr,title,half,20,26,contradiction,contradiction,0,False,False
pr,title,half,20,27,contradiction,contradiction,0,True,True
pr,title,half,20,28,contradiction,contradiction,1,True,True
pr,title,half,20,29,contradiction,contradiction,1,False,False
pr,title,half,20,30,contradiction,contradiction,1,True,True
pr,title,half,20,31,contradiction,contradiction,3,True,True
pr,title,half,20,32,contradiction,contradiction,3,True,True
pr,title,half,20,33,contradiction,contradiction,2,True,True
pr,title,half,20,34,contradiction,contradiction,2,True,True
pr,title,half,20,35,contradiction,contradiction,1,False,False
pr,title,half,20,36,contradiction,contradiction,3,True,True
pr,title,half,21,22,unanimous,unanimous,0,False,False
pr,title,half,21,23,unanimous,unanimous,0,False,False
pr,title,half,21,24,unanimous,unanimous,0,False,False
pr,title,half,21,25,unanimous,unanimous,0,False,False
pr,title,half,21,26,contradiction,contradiction,0,True,True
pr,title,half,21,27,unanimous,unanimous,0,False,False
pr,title,half,21,28,unanimous,unanimous,0,False,False
pr,title,half,21,29,unanimous,unanimous,0,False,False
pr,title,half,21,30,unanimous,unanimous,0,False,False
pr,title,half,21,31,unanimous,unanimous,0,False,False
pr,title,half,21,32,unanimous,unanimous,0,False,False
pr,title,half,21,33,unanimous,unanimous,0,False,False
pr,title,half,21,34,unanimous,unanimous,0,False,False
pr,title,half,21,35,unanimous,unanimous,0,False,False
pr,title,half,21,36,unanimous,unanimous,0,False,False
pr,title,half,22,23,contradiction,contradiction,0,True,True
pr,title,half,22,24,unanimous,contradiction,3,False,False
pr,title,half,22,25,contradiction,contradiction,1,False,False
pr,title,half,22,26,unanimous,unanimous,0,False,False
pr,title,half,22,27,contradiction,contradiction,1,True,True
pr,title,half,22,28,contradiction,contradiction,3,False,False
pr,title,half,22,29,unanimous,contradiction,1,False,False
pr,title,half,22,30,unanimous,contradiction,1,False,False
pr,title,half,22,31,unanimous,contradiction,1,False,False
pr,title,half,22,32,contradiction,contradiction,1,True,True
pr,title,half,22,33,contradiction,contradiction,0,True,True
pr,title,half,22,34,contradiction,contradiction,2,False,False
pr,title,half,22,35,unanimous,unanimous,0,False,False
pr,title,half,22,36,contradiction,contradiction,3,True,True
pr,title,half,23,24,contradiction,contradiction,1,True,True
pr,title,half,23,25,contradiction,contradiction,3,True,True
pr,title,half,23,26,contradiction,contradiction,1,True,True
pr,title,half,23,27,contradiction,contradiction,0,True,True
pr,title,half,23,28,contradiction,contradiction,0,True,True
pr,title,half,23,29,unanimous,contradiction,3,False,False
pr,title,half,23,30,contradiction,contradiction,1,True,True
pr,title,half,23,31,contradiction,contradiction,2,True,True
pr,title,half,23,32,contradiction,contradiction,3,True,True
pr,title,half,23,33,contradiction,contradiction,2,True,True
pr,title,half,23,34,contradiction,contradiction,3,True,True
pr,title,half,23,35,unanimous,contradiction,2,False,False
pr,title,half,23,36,contradiction,unanimous,4,True,False
pr,title,half,24,25,contradiction,contradiction,3,True,True
pr,title,half,24,26,contradiction,contradiction,0,True,True
pr,title,half,24,27,unanimous,unanimous,0,False,False
pr,title,half,24,28,contradiction,contradiction,0,True,True
pr,title,half,24,29,contradiction,contradiction,0,True,True
pr,title,half,24,30,contradiction,contradiction,1,True,True
pr,title,half,24,31,contradiction,contradiction,2,True,True
pr,title,half,24,32,contradiction,contradiction,1,True,True
pr,title,half,24,33,contradiction,contradiction,1,True,True
pr,title,half,24,34,contradiction,contradiction,3,True,True
pr,title,half,24,35,contradiction,contradiction,1,True,True
pr,title,half,24,36,contradiction,contradiction,1,True,True
pr,title,half,25,26,contradiction,contradiction,1,True,True
pr,title,half,25,27,contradiction,unanimous,1,True,False
pr,title,half,25,28,contradiction,contradiction,2,True,True
pr,title,half,25,29,unanimous,contradiction,3,False,False
pr,title,half,25,30,unanimous,contradiction,1,False,False
pr,title,half,25,31,contradiction,contradiction,2,True,True
pr,title,half,25,32,contradiction,contradiction,3,True,True
pr,title,half,25,33,contradiction,contradiction,1,True,True
pr,title,half,25,34,contradiction,contradiction,4,True,True
pr,title,half,25,35,unanimous,contradiction,2,False,False
pr,title,half,25,36,contradiction,unanimous,3,True,False
pr,title,half,26,27,unanimous,unanimous,0,False,False
pr,title,half,26,28,contradiction,contradiction,0,True,True
pr,title,half,26,29,contradiction,contradiction,1,True,True
pr,title,half,26,30,contradiction,contradiction,1,True,True
pr,title,half,26,31,contradiction,contradiction,0,True,True
pr,title,half,26,32,unanimous,unanimous,0,False,False
pr,title,half,26,33,contradiction,unanimous,1,False,False
pr,title,half,26,34,contradiction,contradiction,1,True,True
pr,title,half,26,35,contradiction,contradiction,0,True,True
pr,title,half,26,36,unanimous,unanimous,0,False,False
pr,title,half,27,28,unanimous,unanimous,0,False,False
pr,title,half,27,29,unanimous,unanimous,0,False,False
pr,title,half,27,30,unanimous,unanimous,0,False,False
pr,title,half,27,31,unanimous,contradiction,1,False,False
pr,title,half,27,32,contradiction,contradiction,0,True,True
pr,title,half,27,33,contradiction,contradiction,2,True,True
pr,title,half,27,34,contradiction,contradiction,0,False,False
pr,title,half,27,35,contradiction,unanimous,1,False,False
pr,title,half,27,36,contradiction,contradiction,1,True,True
pr,title,half,28,29,contradiction,contradiction,0,True,True
pr,title,half,28,30,contradiction,contradiction,0,True,True
pr,title,half,28,31,contradiction,contradiction,1,True,True
pr,title,half,28,32,contradiction,contradiction,2,True,True
pr,title,half,28,33,contradiction,contradiction,1,True,True
pr,title,half,28,34,contradiction,contradiction,1,True,True
pr,title,half,28,35,contradiction,contradiction,0,True,True
pr,title,half,28,36,contradiction,contradiction,0,True,True
pr,title,half,29,30,contradiction,contradiction,1,True,True
pr,title,half,29,31,contradiction,contradiction,2,True,True
pr,title,half,29,32,contradiction,contradiction,2,True,True
pr,title,half,29,33,contradiction,contradiction,1,True,True
pr,title,half,29,34,contradiction,contradiction,3,False,False
pr,title,half,29,35,contradiction,contradiction,1,True,True
pr,title,half,29,36,contradiction,unanimous,3,True,False
pr,title,half,30,31,contradiction,contradiction,3,True,True
pr,title,half,30,32,contradiction,contradiction,0,False,False
pr,title,half,30,33,contradiction,contradiction,2,True,True
pr,title,half,30,34,contradiction,contradiction,0,True,True
pr,title,half,30,35,contradiction,contradiction,3,True,True
pr,title,half,30,36,unanimous,unanimous,0,False,False
pr,title,half,31,32,contradiction,contradiction,5,True,False
pr,title,half,31,33,contradiction,contradiction,2,True,True
pr,title,half,31,34,contradiction,contradiction,2,True,True
pr,title,half,31,35,contradiction,contradiction,2,True,True
pr,title,half,31,36,contradiction,unanimous,2,True,False
pr,title,half,32,33,contradiction,contradiction,3,True,True
pr,title,half,32,34,contradiction,contradiction,1,True,True
pr,title,half,32,35,contradiction,contradiction,1,True,True
pr,title,half,32,36,contradiction,unanimous,4,True,False
pr,title,half,33,34,contradiction,contradiction,2,True,True
pr,title,half,33,35,contradiction,contradiction,1,True,True
pr,title,half,33,36,contradiction,contradiction,3,True,True
pr,title,half,34,35,contradiction,contradiction,2,True,True
pr,title,half,34,36,contradiction,contradiction,1,True,True
pr,title,half,35,36,contradiction,unanimous,1,True,False
angle_p50,abstract,half,11,12,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,13,contradiction,contradiction,2,True,True
angle_p50,abstract,half,11,14,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,15,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,16,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,17,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,18,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,19,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,20,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,21,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,22,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,23,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,24,contradiction,contradiction,1,False,False
angle_p50,abstract,half,11,25,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,26,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,27,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,28,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,29,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,30,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,31,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,32,contradiction,contradiction,1,True,True
angle_p50,abstract,half,11,33,contradiction,contradiction,0,True,True
angle_p50,abstract,half,11,34,unanimous,unanimous,0,False,False
angle_p50,abstract,half,11,35,unanimous,unanimous,0,False,False
angle_p50,abstract,half,11,36,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,13,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,14,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,15,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,16,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,17,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,18,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,19,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,20,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,21,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,22,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,23,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,24,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,25,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,26,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,27,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,28,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,29,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,30,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,31,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,32,contradiction,contradiction,1,True,True
angle_p50,abstract,half,12,33,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,34,contradiction,contradiction,0,True,True
angle_p50,abstract,half,12,35,unanimous,unanimous,0,False,False
angle_p50,abstract,half,12,36,contradiction,contradiction,1,True,True
angle_p50,abstract,half,13,14,contradiction,contradiction,0,True,True
